"","ProfileName","ManipulatorPosition.AxisPosition","ManipulatorPosition.AxisPosition.1","ManipulatorPosition.AxisPosition.2","ManipulatorPosition.AxisPosition.3","ManipulatorPosition.AxisPosition.4","CTAxisOffset","XraySettings.Settings.kV","XraySettings.Settings.uA","XrayFilterMaterial","XrayFilterThickness","XrayHead","XrayHeadNumber","ShadingCorrections.CorrectionName","FluxNormalisation","FluxNormalisationRect.Location.X","FluxNormalisationRect.Location.Y","FluxNormalisationRect.Size.Width","FluxNormalisationRect.Size.Height","FluxNormalisationRect.X","FluxNormalisationRect.Y","FluxNormalisationRect.Width","FluxNormalisationRect.Height","IntensifierField","IrisDemand","ImagingSettings.transform","ImagingSettings.imageOffsetX","ImagingSettings.imageOffsetY","ImagingSettings.imageSizeX","ImagingSettings.imageSizeY","ImagingSettings.defaultImagingMode","ImagingSettings..attrs.exposure","ImagingSettings..attrs.gain","ImagingSettings..attrs.brightness","ImagingSettings..attrs.digitalGain","ImagingSettings..attrs.binning","ImagingSettings..attrs.WhiteToBlackLatency","ImagingSettings..attrs.BlackToWhiteLatency","ImagingSettings..attrs.WhiteToWhiteLatency","ImagingSettings..attrs.lines","ImagingSettings..attrs.accumulation","ScanFlatPanel","PanelScanImages","DetectorPixelSizeMM","MinimiseRingArtefacts","Reconstruct","ReconstructionPCName","DualEnergy","ReferenceImageFrames","OptimiseProjections","Projections","FramesPerProjection","VolumeOfInterest.XStart","VolumeOfInterest.XEnd","VolumeOfInterest.YStart","VolumeOfInterest.YEnd","VolumeOfInterest.ZStart","VolumeOfInterest.ZEnd","ReconstructionQuality","BeamHardeningPreset","NoiseReductionPreset","LinearInterpolation","MedianFilterSize","CalculateCentreOfRotation","ApplyRodCorrection","Delay.Hours","Delay.Minutes","Delay.Seconds","filenm"
"148","UoW_Physics_N_Ramadas_NRAM3_3-4","0","455.0187","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","396","1855","484","1881","270","1333","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM3_3-4 [2014-01-08 15.18.32]/UoW_Physics_N_Ramadas_NRAM3_3-4.ctprofile.xml"
"149","UoW_Physics_N_Ramadas_NRAM3_5-6","0","460.6974","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","396","1855","484","1881","270","1333","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM3_5-6 [2014-01-08 16.34.19]/UoW_Physics_N_Ramadas_NRAM3_5-6.ctprofile.xml"
"150","Spooner_steel_column4_B","0","462.63","-238.34","0","0","0","200","15","None","0","Reflection 225","0","JT_General","true","230","135","104","123","230","135","104","123","0","100","1","0","20","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","547","1390","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM3_7_v2 [2014-04-16 11.02.30]/UoW_Physics_N_Ramadas_NRAM3_7_v2.ctprofile.xml"
"151","mb4","0","457.3","-235.37","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","434","1230","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM3_A_Trial [2014-01-08 12.07.09]/UoW_Physics_N_Ramadas_NRAM3_A_Trial.ctprofile.xml"
"152","UoW_Physics_N_Ramadas_NRAM4_1-2","0","448.5813","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","333","1827","425","1824","252","1384","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM4_1-2 [2014-01-08 21.20.09]/UoW_Physics_N_Ramadas_NRAM4_1-2.ctprofile.xml"
"153","UoW_Physics_N_Ramadas_NRAM4_3-4","0","454.5584","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","333","1833","396","1833","277","1346","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM4_3-4 [2014-01-08 22.35.59]/UoW_Physics_N_Ramadas_NRAM4_3-4.ctprofile.xml"
"154","UoW_Physics_N_Ramadas_NRAM4_5-6","0","460.3885","-233","0","0","0","205","15","None","0","Reflection 225","0","JT_General","true","77","75","114","133","77","75","114","133","0","100","1","24","224","2000","1600","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","381","1884","368","1843","277","1347","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM4_5-6 [2014-01-08 23.51.46]/UoW_Physics_N_Ramadas_NRAM4_5-6.ctprofile.xml"
"155","Spooner_steel_column4_B","0","462.63","-238.34","0","0","0","200","15","None","0","Reflection 225","0","JT_General","true","661","428","104","123","661","428","104","123","0","100","1","0","20","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","623","1475","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_NRAM4_7_v2 [2014-04-16 23.40.30]/UoW_Physics_N_Ramadas_NRAM4_7_v2.ctprofile.xml"
"156","BAEn_CaseStudy1_prj1_2nd_4","0","462.86","-231.16","0","0","0","185","16","None","0","Reflection 225","0","General","true","130","116","191","179","130","116","191","179","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","142","1550","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_Sensor_18_v2 [2013-09-11 15.17.25]/UoW_Physics_N_Ramadas_Sensor_18_v2.ctprofile.xml"
"157","BAEn_CaseStudy1_prj1_2nd_4","0","462.86","-231.13","0","0","0","185","16","None","0","Reflection 225","0","General","true","130","116","191","179","130","116","191","179","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","314","1453","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_N_Ramadas_Sensor_21_v2 [2013-09-12 14.30.57]/UoW_Physics_N_Ramadas_Sensor_21_v2.ctprofile.xml"
"158","Inside-Out_White_Image_320kV_17.0W_2s_4mmCu","0","520.11","-85.78","0","0","0","320","78","Copper","4","Reflection 320","4","General","true","109","110","120","121","109","110","120","121","0","100","1","24","224","2000","1600","Histogram","1415","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2137","1","563","1478","575","1484","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/UoW_Physics_Nishal_Ramadas_Ultrasonic_Transducer [2013-10-10 11.26.41]/UoW_Physics_Nishal_Ramadas_Ultrasonic_Transducer.ctprofile.xml"
"159","TF_450 calib_5","0","391.6846","159.2408","2379.245",NA,"0","445","340","Copper","8","450","4","Warwick Turbo Housing","false","6","8","83","37","6","8","83","37","0","100","1","24","24","2000","2000","Recursion","1415","1","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","UK-COE-RECON-02","false","128","false","3600","1","0","1999","0","1999","0","1999","100","0","-1","true","1","true","false","0","0","0","X:/Nikon data/Warwick Turbo housing [2014-02-07 13.47.32]/Warwick Turbo housing.ctprofile.xml"
"160","TF_450 calib_5","0","432.8378","159.2408","2718.99878",NA,"0","445","342","Copper","12","450","4","Warwick Turbo Housing 12mm Cu","false","6","8","83","37","6","8","83","37","0","100","1","24","24","2000","2000","Recursion","1415","1","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","UK-COE-RECON-02","false","128","false","3600","1","0","1999","0","1999","0","1999","100","0","-1","true","1","true","false","0","0","0","X:/Nikon data/Warwick Turbo housing 12mm Cu/Warwick Turbo housing 12mm Cu.ctprofile.xml"
"161","Inside-Out_White_Check","0","474.5057","-215.9748","0","0","0","70","122","None","0","Reflection 225","0","Generic","true","33","40","65","92","33","40","65","92","0","100","1","0","20","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1997","53","1909","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Carnegie_Foam [2014-07-09 13.47.40]/WMG_Carnegie_Foam.ctprofile.xml"
"162","BM_tabletC","0","385.76","-219.55","0","0","0","225","133","Tin","0.25","Reflection 320","4","Generic","true","0","2","30","64","0","2","30","64","0","100","1","24","224","2000","1600","Histogram","354","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2076","1","453","1481","629","1252","204","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Dave_Cooper_ALM_IN625_1 [2013-10-29 11.01.08]/WMG_Dave_Cooper_ALM_IN625_1.ctprofile.xml"
"163","BM_tabletC","0","461.03","-220.59","0","0","0","160","18","Tin","0.125","Reflection 225","0","Generic","true","64","59","148","139","64","59","148","139","0","100","1","24","224","2000","1600","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2291","1","358","1535","654","1321","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Dave_Cooper_ALM_IN625_1 [2013-10-30 16.08.51]/WMG_Dave_Cooper_ALM_IN625_1.ctprofile.xml"
"164","BM_tabletC","0","463.8086","-220.59","0.1422","0","0","155","19","Tin","0.125","Reflection 225","0","Generic","true","64","59","148","139","64","59","148","139","0","100","1","24","224","2000","1600","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2424","1","314","1602","711","1353","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Dave_Cooper_ALM_IN625+Ti+C_3 [2013-10-30 21.49.24]/WMG_Dave_Cooper_ALM_IN625+Ti+C_3.ctprofile.xml"
"165","BM_tabletC","0","461.62","-220.59","0","0","0","160","18","Tin","0.125","Reflection 225","0","Generic","true","64","59","148","139","64","59","148","139","0","100","1","24","224","2000","1600","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2188","1","431","1601","686","1352","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Dave_Cooper_ALM_IN625+TiC_2 [2013-10-30 17.33.29]/WMG_Dave_Cooper_ALM_IN625+TiC_2.ctprofile.xml"
"166","BM_tabletC","0","464.92","-220.59","0","0","0","155","19","Tin","0.125","Reflection 225","0","Generic","true","64","59","148","139","64","59","148","139","0","100","1","24","224","2000","1600","Histogram","2000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2611","1","248","1657","711","1354","0","1597","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Dave_Cooper_ALM_PTA625_4 [2013-10-30 23.34.43]/WMG_Dave_Cooper_ALM_PTA625_4.ctprofile.xml"
"167","Inside-Out_White_Check","0","485.64","-77.57","0","0","0","300","90","None","0","Reflection 320","4","Generic","true","33","40","113","120","33","40","113","120","0","100","1","0","20","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1998","0","1997","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Masters_battery097 [2014-06-26 19.34.06]/WMG_Masters_battery097.ctprofile.xml"
"168","Inside-Out_White_Check","0","475.88","-38.44","0","0","0","310","87","None","0","Reflection 320","4","Generic","true","33","40","113","120","33","40","113","120","0","100","1","0","20","2000","2000","Histogram","1000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1998","0","1997","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Masters_battery218 [2014-06-27 10.10.30]/WMG_Masters_battery218.ctprofile.xml"
"169","Inside-Out_White_Check","0","462.09","23.11","0","0","0","310","92","Tin","0.5","Reflection 320","4","Generic","true","78","34","113","120","78","34","113","120","0","100","1","0","20","2000","2000","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2263","1","469","1560","547","1336","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Masters_battery219 [2014-06-27 14.43.27]/WMG_Masters_battery219.ctprofile.xml"
"170","Inside-Out_White_Check","0","474.93","-9.63","0","0","0","310","122","Tin","0.5","Reflection 320","4","Generic","true","78","34","113","120","78","34","113","120","0","100","1","0","20","2000","2000","Histogram","1415","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","547","1516","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Masters_battery220 [2014-06-27 11.46.25]/WMG_Masters_battery220.ctprofile.xml"
"171","Inside-Out_White_Check","0","459.87","23.11","0","0","0","310","92","Tin","0.25","Reflection 320","4","Generic","true","78","34","113","120","78","34","113","120","0","100","1","0","20","2000","2000","Histogram","2000","3","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","2263","1","469","1560","547","1336","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Masters_battery221 [2014-06-27 15.53.45]/WMG_Masters_battery221.ctprofile.xml"
"172","Inside-Out_White_Check","0","356.8673","-41.0039","210.0089","0","0","250","220","Tin","4","Reflection 320","4","Generic","false","21","28","37","43","21","28","37","43","0","100","1","0","20","2000","2000","Histogram","2829","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","166","1779","474","1701","0","1993","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_piston_head_2 [2014-07-22 12.43.45]/WMG_piston_head_2.ctprofile.xml"
"173","Inside-Out_White_Check","0","305.4137","-51.5458","187.4206","0","0","240","236","Tin","3","Reflection 320","4","Generic","true","52","66","37","43","52","66","37","43","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","50","1997","280","1770","72","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_piston_heads [2014-07-18 12.05.50]/WMG_piston_heads.ctprofile.xml"
"174","Inside-Out_White_Check","0","362.16","31.84","0","0","0","240","171","Tin","5","Reflection 320","4","Generic","true","21","28","37","43","21","28","37","43","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","1","20000","10000","1000","0","0","false","2","0.4","false","false","RECONPC","false","0","true","1571","1","115","945","101","745","0","998","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_piston_heads 2 [2014-07-18 16.38.10]/WMG_piston_heads 2.ctprofile.xml"
"175","BAEn_CaseStudy1_prj1_2nd_4","0","469.81","-205.71","0","0","0","110","73","None","0","Reflection 225","0","General","true","130","116","120","121","130","116","120","121","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Sophie_Cox_Matrix_V6Y_50HA [2013-09-19 12.23.06]/WMG_Sophie_Cox_Matrix_V6Y_50HA.ctprofile.xml"
"176","BAEn_CaseStudy1_prj1_2nd_4","0","469.657","-205.68","0","0","0","110","73","None","0","Reflection 225","0","General","true","130","116","120","121","130","116","120","121","0","100","1","24","24","2000","2000","Histogram","4000","2","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1997","0","1997","0","1997","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_Sophie_Cox_Matrix_V6Y_50HA_Alternate [2013-09-20 11.11.55]/WMG_Sophie_Cox_Matrix_V6Y_50HA_Alternate.ctprofile.xml"
"177","Morgan_Bailey_plate389_post","0","426.93","227.92","0","0","0","310","178","Tin","5","Reflection 320","4","Generic","true","21","36","80","84","21","36","80","84","0","100","1","24","24","2000","2000","Histogram","4000","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","2001","0","1461","0","1601","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_testpart [2013-11-27 11.16.59]/WMG_testpart.ctprofile.xml"
"178","WMG_violin2_A","0","397.7677","266.6171","5.7115","0","0","150","71","None","0","Reflection 225","0","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","708","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","0","1993","703","1453","0","1993","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_violin2_A [2014-08-16 11.33.48]/WMG_violin2_A.ctprofile.xml"
"179","WMG_violinA","0","230.4573","266.9701","-48.3597","0","0","150","93","None","0","Reflection 225","0","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","708","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","50","1882","515","1767","38","1993","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_violinA [2014-08-15 11.05.35]/WMG_violinA.ctprofile.xml"
"180","WMG_violinB","0","385.4861","266.9701","-48.3597","0","0","150","93","None","0","Reflection 225","0","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","708","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","148","1814","555","1732","0","1994","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_violinB [2014-08-15 11.44.03]/WMG_violinB.ctprofile.xml"
"181","WMG_violinC","0","445.9748","266.9701","-48.3597","0","0","150","93","None","0","Reflection 225","0","Generic","false","21","28","37","43","21","28","37","43","0","100","1","2","20","1996","1996","Histogram","708","4","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3135","1","220","1717","593","1704","0","1839","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/WMG_violinC [2014-08-15 12.22.17]/WMG_violinC.ctprofile.xml"
"182","Wood_CornetA","0","227.1149","242.94","0","0","0","220","136","Tin","2","Reflection 225","0","Generic","true","49","42","64","69","49","42","64","69","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Wood_CornetA [2014-05-06 14.27.36]/Wood_CornetA.ctprofile.xml"
"183","Wood_CornetB","0","332.3209","242.94","0","0","0","220","136","Tin","2","Reflection 225","0","Generic","true","62","130","64","69","62","130","64","69","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Wood_CornetB [2014-05-06 18.16.31]/Wood_CornetB.ctprofile.xml"
"184","Wood_CornetC","0","446.7788","242.94","0","0","0","220","136","Tin","2","Reflection 225","0","Generic","true","62","130","64","69","62","130","64","69","0","100","1","0","20","2000","2000","Histogram","4000","5","0","0","0","20000","10000","1000","0","0","false","2","0.2","false","false","RECONPC","false","0","true","3142","1","0","1999","0","1999","0","1999","100","0","0","true","1","true","false","0","0","0","X:/Nikon data/Wood_CornetC [2014-05-07 00.52.13]/Wood_CornetC.ctprofile.xml"
